ShapeSize,#input,#output,#op,RealNdpxCost
12582912,4,1,15,722506
12582912,4,1,15,722791
12582912,5,1,16,809453
12582912,5,1,16,808679
6291456,11,1,26,860970
1572864,2,1,11,82036
1572864,2,1,11,83175
4718592,73,24,106,6273015
6291456,11,1,26,867761
12582912,5,1,16,810315
12582912,4,1,15,722304
4718592,73,24,106,6143774
1572864,2,1,11,83265
1572864,2,1,11,82062
12582912,4,1,15,779759
6291456,11,1,26,800648
12582912,5,1,16,751267
6291456,11,1,26,801079
6291456,11,1,26,799389
12582912,4,1,15,723585
1572864,2,1,11,82854
6291456,11,1,26,843346
1572864,2,1,11,81946
12582912,4,1,15,721459
1572864,2,1,11,83077
12582912,5,1,16,809170
12582912,4,1,15,721162
12582912,5,1,16,809560
12582912,5,1,16,754513
6291456,11,1,26,839088
1572864,7,1,23,157770
6291456,4,1,15,359899
6291456,4,1,15,364072
1572864,2,1,11,83535
12582912,4,1,15,721992
12582912,5,1,16,744140
6291456,11,1,26,833387
1572864,2,1,11,83264
12582912,4,1,15,735823
12582912,5,1,16,788322
6291456,4,1,15,359850
6291456,4,1,15,359561
6291456,4,1,15,360172
6291456,4,1,15,364349
6291456,4,1,15,358792
6291456,4,1,15,360027
6291456,4,1,15,359709
6291456,4,1,15,359559
6291456,4,1,15,360353
6291456,11,1,26,799115
12582912,5,1,16,808770
1572864,2,1,11,83411
12582912,5,1,16,855890
12582912,4,1,15,720955
1572864,2,1,1,195075
1572864,2,1,1,194910
1572864,2,1,1,195051
1572864,2,1,1,195127
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1572864,2,1,1,195179
1572864,5,1,17,243263
4718592,37,12,54,3085356
1572864,2,1,1,195034
1179648,1,1,1,53304
1572864,2,1,1,195184
1572864,2,1,1,195150
1179648,1,1,1,53304
1572864,2,1,1,195136
1572864,2,1,1,195212
1572864,2,1,1,195017
1572864,2,1,1,195248
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53306
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53305
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1572864,2,1,1,195320
1572864,2,1,1,195393
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53308
1179648,1,1,1,53304
1179648,1,1,1,53308
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53305
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
4718592,37,12,54,3081328
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
233472,6,1,11,14297
9280512,3,1,4,1222521
1572864,2,1,2,196232
4718592,1,1,1,224859
4718592,1,1,1,239532
4718592,1,1,1,219710
4718592,1,1,1,212300
4718592,1,1,1,223807
4718592,1,1,1,220976
4718592,1,1,1,220974
4718592,1,1,1,233115
4718592,1,1,1,212467
4718592,1,1,1,221940
4718592,1,1,1,220964
4718592,1,1,1,212308
4718592,1,1,1,212308
4718592,1,1,1,217621
4718592,1,1,1,242139
4718592,1,1,1,215110
4718592,1,1,1,241333
4718592,1,1,1,220964
4718592,1,1,1,213212
4718592,1,1,1,220740
4718592,1,1,1,212516
1572864,3,2,4,385584
1572864,7,2,13,428792
1179648,19,6,28,383018
1572864,6,5,10,973500
1572864,6,5,10,1002820
1536,40,12,61,2536
6144,37,12,58,3721
1536,45,14,70,1785
1536,82,23,126,2938
32,11,4,20,575
6291456,6,5,10,4007986
6291456,5,4,8,3087633
1572864,6,5,10,968234
6291456,4,3,6,2395780
1572864,4,3,6,579097
1572864,3,2,4,385863
1572864,3,2,4,402372
24576,2,1,1,3220
1572864,2,1,3,84120
32768,8,1,20,3900
1572864,4,1,4,225183
1572864,4,1,4,216428
46881792,8,3,14,7581634
1572864,4,1,4,224549
24576,2,1,1,3298
1572864,4,1,4,225099
24576,2,1,1,3220
24576,2,1,1,3221
24576,2,1,1,3221
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3220
1572864,4,1,4,243841
1572864,2,1,3,84720
1572864,4,1,4,224830
1572864,4,1,4,225173
1572864,4,1,4,245083
1572864,4,1,4,225024
64,3,1,4,361
1572864,2,1,3,84393
1572864,2,1,3,84590
1572864,4,1,4,245851
1536,3,1,6,537
1572864,4,1,4,215777
1572864,4,1,4,216752
1572864,2,1,3,84590
1572864,4,1,4,223986
1572864,4,1,4,216144
1572864,2,1,3,84237
1572864,4,1,4,224535
1572864,2,1,3,84491
1572864,4,1,4,215698
1572864,4,1,4,224738
24576,2,1,1,3220
1572864,4,1,4,220338
24576,2,1,1,3222
24576,2,1,1,3220
24576,2,1,1,3222
24576,2,1,1,3298
24576,2,1,1,3222
24576,2,1,1,3220
24576,2,1,1,3222
1572864,2,1,3,84382
1572864,4,1,4,223462
24576,2,1,1,3220
1572864,2,1,3,84527
1572864,4,1,4,218519
1572864,4,1,4,215192
1572864,2,1,3,84339
1572864,2,1,3,84444
1572864,4,1,4,215830
64,3,1,5,391
1572864,4,1,4,216600
24576,2,1,1,3222
24576,2,1,1,3222
24576,2,1,1,3222
24576,2,1,1,3286
24576,2,1,1,3222
24576,2,1,1,3220
24576,2,1,1,3222
24576,2,1,1,3221
24576,2,1,1,3220
24576,2,1,1,3220
24576,2,1,1,3222
24576,2,1,1,3222
24576,2,1,1,3221
24576,2,1,1,3222
24576,2,1,1,3222
233472,1,1,1,10801
6291456,4,1,26,438683
12582912,4,1,15,723005
12582912,4,1,15,722463
12582912,5,1,16,808473
12582912,5,1,16,808820
6291456,4,1,26,494960
1572864,2,1,11,81563
1572864,2,1,11,83411
4718592,36,24,106,6112170
6291456,4,1,26,496851
12582912,5,1,16,809255
12582912,4,1,15,721565
4718592,36,24,106,6105160
1572864,2,1,11,83411
1572864,2,1,11,82033
12582912,4,1,15,780350
6291456,4,1,26,438057
12582912,5,1,16,752595
6291456,4,1,26,438487
6291456,4,1,26,438939
12582912,4,1,15,724788
1572864,2,1,11,83204
6291456,4,1,26,471005
1572864,2,1,11,82409
12582912,4,1,15,722725
1572864,2,1,11,83530
12582912,5,1,16,809698
12582912,4,1,15,722390
12582912,5,1,16,810295
12582912,5,1,16,755630
6291456,4,1,26,466135
1572864,7,1,23,158515
6291456,4,1,15,359064
6291456,4,1,15,364146
1572864,2,1,11,83529
12582912,4,1,15,721863
12582912,5,1,16,744255
6291456,4,1,26,462751
1572864,2,1,11,83267
12582912,4,1,15,735475
12582912,5,1,16,788496
6291456,4,1,15,359442
6291456,4,1,15,359254
6291456,4,1,15,360484
6291456,4,1,15,364588
6291456,4,1,15,358902
6291456,4,1,15,359674
6291456,4,1,15,359735
6291456,4,1,15,359340
6291456,4,1,15,360482
6291456,4,1,26,437824
12582912,5,1,16,809280
1572864,2,1,11,82895
12582912,5,1,16,856483
12582912,4,1,15,722680
1572864,1,1,1,191263
1572864,1,1,1,191129
1572864,1,1,1,191175
1572864,1,1,1,191199
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1572864,1,1,1,191244
1572864,4,1,17,230148
4718592,20,12,54,3053760
1572864,1,1,1,191187
1179648,1,1,1,53304
1572864,1,1,1,191180
1572864,1,1,1,191194
1179648,1,1,1,53304
1572864,1,1,1,191281
1572864,1,1,1,191180
1572864,1,1,1,191235
1572864,1,1,1,191156
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1572864,1,1,1,191194
1572864,1,1,1,191142
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53305
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,54884
1179648,1,1,1,53306
1179648,1,1,1,53308
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53308
1179648,1,1,1,53304
1179648,1,1,1,53305
1179648,1,1,1,53304
1179648,1,1,1,53305
1179648,1,1,1,53304
1179648,1,1,1,53304
4718592,20,12,54,3052091
1179648,1,1,1,53310
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53308
233472,6,1,11,14352
9280512,3,1,4,1223363
1572864,2,1,2,196010
4718592,1,1,1,212732
4718592,1,1,1,212308
4718592,1,1,1,223909
4718592,1,1,1,222798
4718592,1,1,1,223117
4718592,1,1,1,212418
4718592,1,1,1,212315
4718592,1,1,1,223910
4718592,1,1,1,212591
4718592,1,1,1,212304
4718592,1,1,1,212969
4718592,1,1,1,212301
4718592,1,1,1,212305
4718592,1,1,1,212803
4718592,1,1,1,214142
4718592,1,1,1,238076
4718592,1,1,1,215230
4718592,1,1,1,220757
4718592,1,1,1,222101
4718592,1,1,1,213769
4718592,1,1,1,220964
1572864,3,2,4,385517
1572864,5,2,13,405212
1179648,12,6,28,381351
1572864,6,5,10,970885
1572864,6,5,10,1005088
1536,20,12,61,1896
6144,20,12,58,3721
1536,24,14,69,1575
1536,40,23,125,2369
32,9,4,20,564
786432,1,1,1,35640
4718592,1,1,1,214557
4718592,1,1,1,212546
4718592,1,1,1,212308
4718592,1,1,1,212451
4718592,1,1,1,220957
4718592,1,1,1,220664
4718592,1,1,1,230060
4718592,1,1,1,250890
4718592,1,1,1,219957
4718592,1,1,1,216624
4718592,1,1,1,212309
4718592,1,1,1,212431
4718592,1,1,1,212310
4718592,1,1,1,213640
4718592,1,1,1,213567
4718592,1,1,1,212926
4718592,1,1,1,212836
4718592,1,1,1,212301
4718592,1,1,1,213660
4718592,1,1,1,212971
4718592,1,1,1,220964
4718592,1,1,1,212626
4718592,1,1,1,214423
4718592,1,1,1,212700
1179648,1,1,1,53304
12288,2,1,1,1861
12288,2,1,1,1831
12288,2,1,1,1860
12288,2,1,1,1831
12288,2,1,1,1861
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1831
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1861
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1831
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1861
12288,2,1,1,1858
12288,2,1,1,1860
12288,2,1,1,1860
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,513
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,513
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,513
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,513
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,513
12288,2,1,1,1830
1536,2,1,1,567
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,523
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
160,7,3,16,471
1536,83,24,121,2765
2432,26,4,45,1736
46881792,12,3,14,7605242
32,11,3,16,599
1536,84,23,122,2957
1536,85,22,129,3203
1536,84,23,122,3585
1536,85,22,129,3298
1536,84,23,122,3243
786432,19,3,35,205940
1024,9,2,15,749
1536,73,24,112,3667
786432,7,2,13,213352
786432,5,1,14,47107
786432,1,1,1,35641
6291456,3,1,14,343684
3145728,11,1,26,420583
786432,6,5,10,486202
786432,2,1,2,98204
786432,4,1,3,43993
786432,1,1,1,35640
6291456,3,1,14,342009
3145728,11,1,26,419638
786432,2,1,2,98199
786432,4,1,3,44003
786432,1,1,1,35640
1536,73,24,114,3239
6291456,3,1,14,343738
3145728,11,1,26,418504
786432,2,1,2,98120
786432,4,1,3,44019
786432,1,1,1,35640
6291456,3,1,14,341944
786432,3,2,4,201330
3145728,11,1,26,419058
1536,73,24,114,3031
786432,2,1,2,98061
786432,4,1,3,43805
786432,1,1,1,35640
6291456,3,1,14,343681
786432,4,3,6,289505
3145728,11,1,26,494770
786432,2,1,2,102287
786432,4,1,3,43997
1536,73,24,114,2890
786432,1,1,1,35641
6291456,3,1,14,343715
786432,6,5,10,486314
3145728,4,3,6,1196822
3145728,11,1,26,419832
786432,2,1,2,98108
786432,4,1,3,43985
786432,1,1,1,35640
6291456,3,1,14,342583
3145728,6,5,10,1971111
3145728,11,1,26,419035
786432,2,1,2,98032
786432,4,1,3,43954
786432,1,1,1,35640
1536,73,24,114,3165
6291456,3,1,14,342728
4718592,37,12,54,3102709
4718592,37,12,54,3099963
6144,37,12,58,3722
3145728,5,4,8,1544634
3145728,11,1,26,397631
1536,81,25,121,3020
786432,2,1,2,98221
786432,4,1,3,44087
786432,1,1,1,35640
6291456,3,1,14,343681
786432,6,5,10,485153
3145728,11,1,26,275581
786432,2,1,2,98294
786432,4,1,3,44065
786432,1,1,1,35640
6291456,3,1,14,343753
3145728,11,1,26,355356
786432,2,1,2,98462
786432,4,1,3,43879
1536,82,23,126,3460
786432,1,1,1,35640
1536,37,12,58,1999
6291456,3,1,14,343701
3145728,11,1,26,275310
786432,3,2,4,193405
786432,2,1,2,98143
786432,4,1,3,43929
786432,1,1,1,35640
1536,73,24,114,3118
6291456,3,1,14,341983
1536,45,14,70,1813
786432,3,2,4,192942
4718592,73,24,106,6116535
4718592,73,24,106,6309845
6144,73,24,114,7033
3145728,11,1,26,297499
1179648,3,1,4,154731
116736,9,2,15,34621
4640256,3,1,4,605618
116736,4,1,5,15739
1179648,20,6,29,383285
32,5,1,8,399
32,2,1,1,347
32,2,1,2,345
32,2,1,3,366
3145728,4,1,15,174270
12288,2,1,14,971
6291456,1,1,1,286556
6291456,2,1,2,338661
3145728,4,1,15,179450
12288,2,1,14,971
6291456,1,1,1,283230
6291456,2,1,2,338802
3145728,4,1,15,181116
12288,2,1,14,971
6291456,1,1,1,283875
6291456,2,1,2,338794
3145728,4,1,15,180297
12288,2,1,14,971
6291456,1,1,1,285324
6291456,2,1,2,338323
3145728,4,1,15,179300
12288,2,1,14,971
6291456,1,1,1,283188
6291456,2,1,2,338805
3145728,4,1,15,180728
12288,2,1,14,971
6291456,1,1,1,308834
6291456,2,1,2,338801
3145728,4,1,15,180853
12288,2,1,14,972
6291456,1,1,1,283128
6291456,2,1,2,338701
3145728,4,1,15,205422
12288,2,1,14,971
6291456,1,1,1,282967
6291456,2,1,2,338091
3145728,4,1,15,181518
12288,2,1,14,971
6291456,1,1,1,308904
6291456,2,1,2,338291
3145728,4,1,15,181254
12288,2,1,14,971
6291456,1,1,1,287028
6291456,2,1,2,338595
3145728,4,1,15,181087
12288,2,1,14,971
6291456,1,1,1,283423
6291456,2,1,2,338775
3145728,4,1,15,181322
12288,2,1,14,971
6291456,1,1,1,283107
6291456,2,1,2,338027
786432,7,1,23,82774
1024,4,1,5,488
32,2,1,3,375
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53308
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53308
1179648,1,1,1,53304
1179648,1,1,1,53306
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53308
1179648,1,1,1,59424
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,61526
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,56694
1179648,1,1,1,53304
1179648,1,1,1,53304
4640256,5,2,6,741565
786432,1,1,1,40277
4718592,1,1,1,212443
4718592,1,1,1,215537
4718592,1,1,1,212418
4718592,1,1,1,212512
4718592,1,1,1,212493
4718592,1,1,1,220964
4718592,1,1,1,213329
4718592,1,1,1,213281
4718592,1,1,1,241264
4718592,1,1,1,229527
4718592,1,1,1,214395
4718592,1,1,1,212684
4718592,1,1,1,219070
4718592,1,1,1,212857
4718592,1,1,1,220974
4718592,1,1,1,220970
4718592,1,1,1,220967
4718592,1,1,1,220967
4718592,1,1,1,212522
4718592,1,1,1,220958
4718592,1,1,1,223869
4718592,1,1,1,226441
4718592,1,1,1,220995
4718592,1,1,1,219629
1179648,1,1,1,53304
12288,2,1,1,1861
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1861
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1860
12288,2,1,1,1830
12288,2,1,1,1861
12288,2,1,1,1830
12288,2,1,1,1861
12288,2,1,1,1858
12288,2,1,1,1861
12288,2,1,1,1860
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,512
12288,2,1,1,1831
1536,2,1,1,512
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,513
12288,2,1,1,1830
1536,2,1,1,513
1536,2,1,1,512
12288,2,1,1,1831
1536,2,1,1,513
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,567
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,523
1536,2,1,1,512
12288,2,1,1,1830
1536,2,1,1,512
1536,2,1,1,513
12288,2,1,1,1830
1536,2,1,1,512
160,3,3,14,432
1536,40,24,121,2189
2432,11,4,45,1458
46881792,8,3,14,7582055
32,8,3,16,573
1536,40,23,121,2230
1536,41,22,129,2427
1536,40,23,121,2474
1536,41,22,129,2583
1536,40,23,121,2457
786432,12,3,35,159029
1024,4,2,15,563
1536,36,24,112,2534
786432,3,2,13,193405
786432,3,1,14,44027
786432,1,1,1,35640
6291456,3,1,14,342615
3145728,4,1,26,234150
786432,6,5,10,486202
786432,2,1,2,97959
786432,2,1,3,41992
786432,1,1,1,35641
6291456,3,1,14,343761
3145728,4,1,26,233196
786432,2,1,2,98179
786432,2,1,3,42181
786432,1,1,1,35640
1536,36,24,114,2334
6291456,3,1,14,343718
3145728,4,1,26,233377
786432,2,1,2,98197
786432,2,1,3,42189
786432,1,1,1,35640
6291456,3,1,14,343718
786432,3,2,4,201820
3145728,4,1,26,233701
1536,36,24,114,2210
786432,2,1,2,97775
786432,2,1,3,42118
786432,1,1,1,35640
6291456,3,1,14,341838
786432,4,3,6,289526
3145728,4,1,26,275499
786432,2,1,2,102202
786432,2,1,3,42258
1536,36,24,114,2328
786432,1,1,1,35640
6291456,3,1,14,343553
786432,6,5,10,486314
3145728,4,3,6,1196822
3145728,4,1,26,233055
786432,2,1,2,98148
786432,2,1,3,42185
786432,1,1,1,35640
6291456,3,1,14,341918
3145728,6,5,10,1971111
3145728,4,1,26,233463
786432,2,1,2,98032
786432,2,1,3,42257
786432,1,1,1,35640
1536,36,24,114,2279
6291456,3,1,14,341997
4718592,20,12,54,3052841
4718592,20,12,54,3052191
6144,20,12,58,3721
3145728,5,4,8,1544634
3145728,4,1,26,232418
1536,39,25,121,2396
786432,2,1,2,98242
786432,2,1,3,42116
786432,1,1,1,35640
6291456,3,1,14,343791
786432,6,5,10,484678
3145728,4,1,26,192922
786432,2,1,2,98359
786432,2,1,3,42125
786432,1,1,1,35640
6291456,3,1,14,343653
3145728,4,1,26,227729
786432,2,1,2,98282
786432,2,1,3,42228
1536,40,23,125,2405
786432,1,1,1,35640
1536,20,12,58,1382
6291456,3,1,14,342063
3145728,4,1,26,192638
786432,3,2,4,193021
786432,2,1,2,98294
786432,2,1,3,42135
786432,1,1,1,35640
1536,36,24,114,2417
6291456,3,1,14,342711
1536,24,14,69,1492
786432,3,2,4,192502
4718592,36,24,106,6103335
4718592,36,24,106,6103308
6144,36,24,114,7033
3145728,4,1,26,207482
1179648,3,1,4,154622
116736,6,2,15,31459
4640256,3,1,4,605311
116736,3,1,5,14985
1179648,13,6,29,381869
32,3,1,8,386
32,1,1,1,335
32,2,1,2,347
32,2,1,3,368
3145728,4,1,15,174437
12288,2,1,14,971
6291456,1,1,1,295224
6291456,2,1,2,338181
3145728,4,1,15,179295
12288,2,1,14,971
6291456,1,1,1,282970
6291456,2,1,2,337783
3145728,4,1,15,180845
12288,2,1,14,971
6291456,1,1,1,286447
6291456,2,1,2,338109
3145728,4,1,15,179931
12288,2,1,14,972
6291456,1,1,1,282964
6291456,2,1,2,338887
3145728,4,1,15,178325
12288,2,1,14,971
6291456,1,1,1,283464
6291456,2,1,2,338626
3145728,4,1,15,180549
12288,2,1,14,972
6291456,1,1,1,307290
6291456,2,1,2,338757
3145728,4,1,15,181114
12288,2,1,14,971
6291456,1,1,1,307204
6291456,2,1,2,337988
3145728,4,1,15,204743
12288,2,1,14,971
6291456,1,1,1,308870
6291456,2,1,2,338744
3145728,4,1,15,181232
12288,2,1,14,972
6291456,1,1,1,307787
6291456,2,1,2,338844
3145728,4,1,15,181160
12288,2,1,14,971
6291456,1,1,1,283674
6291456,2,1,2,338840
3145728,4,1,15,180945
12288,2,1,14,971
6291456,1,1,1,283226
6291456,2,1,2,338449
3145728,4,1,15,181080
12288,2,1,14,971
6291456,1,1,1,308862
6291456,2,1,2,338857
786432,5,1,23,62105
1024,2,1,5,381
32,2,1,3,374
1179648,1,1,1,53303
1179648,1,1,1,53305
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53308
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53306
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53308
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,56961
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
1179648,1,1,1,53304
4640256,4,2,6,710495
32,1,1,1,335
32,1,1,1,335
2580480,1,1,1,116869
32,2,1,1,364
125440,2,1,1,5953
125440,2,1,1,5953
301056,2,1,1,16070
301056,2,1,1,13845
200704,2,1,1,9336
200704,2,1,1,9338
200704,2,1,1,9341
401408,2,1,1,18444
401408,2,1,1,18357
1605632,2,1,1,72452
32,3,1,8,388
32,4,1,9,492
16128,2,1,4,2131
16128,6,4,8,4944
2580480,10,3,15,419395
2016,11,3,18,799
32,29,8,42,1330
6422528,14,1,37,981379
6422528,7,2,23,1805316
6422528,14,1,37,873093
6422528,7,2,23,1782849
3211264,12,1,21,584311
3211264,5,2,7,821547
768,84,23,122,2672
128,85,22,129,3245
384,64,19,94,2279
64,38,11,54,1471
384,85,22,129,2903
64,85,22,129,3163
288,85,22,129,2565
64,55,16,82,2169
4816896,14,1,37,790816
4816896,7,2,23,1405375
1605632,12,1,21,207619
1605632,5,2,7,404632
7225344,14,1,37,1027879
7225344,7,2,23,2037984
7225344,14,1,37,984016
7225344,7,2,23,2063403
1605632,12,1,21,191426
1605632,5,2,7,413536
1806336,14,1,37,253984
1806336,7,2,23,512606
401408,12,1,21,57489
401408,5,2,7,103793
2408448,14,1,37,333510
2408448,7,2,23,686485
2408448,14,1,37,323781
2408448,7,2,23,699134
401408,12,1,21,39503
401408,5,2,7,101137
2408448,14,1,37,337864
2408448,7,2,23,675059
2408448,14,1,37,351938
2408448,7,2,23,652944
401408,12,1,21,48129
401408,5,2,7,101444
602112,14,1,37,95258
602112,7,2,23,164279
200704,12,1,21,23732
200704,5,2,7,50686
1204224,14,1,37,171747
1204224,7,2,23,328299
1204224,14,1,37,169733
1204224,7,2,23,331127
200704,12,1,21,26101
200704,5,2,7,50531
1204224,14,1,37,191056
1204224,7,2,23,339975
1204224,14,1,37,168298
1204224,7,2,23,335783
200704,12,1,21,26639
200704,5,2,7,50396
1204224,14,1,37,186626
1204224,7,2,23,344305
1204224,14,1,37,151999
1204224,7,2,23,326598
200704,12,1,21,22414
200704,5,2,7,50657
640,29,8,42,1064
1920,64,19,94,2462
1920,85,22,129,3548
320,81,24,122,2571
1152,64,19,94,2550
192,38,11,54,1513
1152,85,22,129,3124
192,85,22,129,3326
768,29,8,42,1351
768,85,22,129,3159
1204224,14,1,37,166307
1204224,7,2,23,336708
1204224,14,1,37,157620
1204224,7,2,23,328014
301056,12,1,21,45392
301056,5,2,7,77558
1806336,14,1,37,282874
1806336,7,2,23,500744
1806336,14,1,37,262283
1806336,7,2,23,508001
301056,12,1,21,31276
301056,5,2,7,75529
1806336,14,1,37,255937
1806336,7,2,23,492748
1806336,14,1,37,317488
1806336,7,2,23,523257
301056,12,1,21,44124
301056,5,2,7,76696
451584,14,1,37,82340
451584,7,2,23,127291
125440,12,1,21,16217
125440,5,2,7,32141
752640,14,1,37,126235
752640,7,2,23,213343
752640,14,1,37,125092
752640,7,2,23,211180
125440,12,1,21,13914
125440,5,2,7,31407
752640,14,1,37,103929
752640,7,2,23,205551
752640,14,1,37,120654
752640,7,2,23,221547
125440,12,1,21,13786
125440,5,2,7,31266
752640,14,1,37,106121
752640,7,2,23,207123
752640,14,1,37,111051
752640,7,2,23,213604
250880,12,1,21,33243
250880,5,2,7,63199
2560,29,8,42,1370
16128,2,1,2,2269
16128,1,1,1,1036
20480,1,1,2,1234
1003520,4,2,4,245200
